video,prompt,audio_emb
60b40b5b707f1d508083f0abbff17af3_cfr25.mp4,"A man with ginger hair and a beard, dressed in a dark sweater over a plaid shirt, and a woman in a black lace-detailed top are seated at a dining table, engaged in a focused discussion over a laptop and a glass of wine, surrounded by a cozy evening setting with a wine rack and a framed picture on the wall.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/60b40b5b707f1d508083f0abbff17af3.pt
6744116e7edec388f198ddebf645d035_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/6744116e7edec388f198ddebf645d035.pt
414b63ddfe221dae0ed2b30eb21d1ace_cfr25.mp4,"The video features three middle-aged Black men, each with short hair and a serious expression, dressed in identical attire consisting of a dark blue cardigan over a white shirt and a red patterned tie, in a professional setting with a framed picture on the wall.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/414b63ddfe221dae0ed2b30eb21d1ace.pt
a8142ac4834709d1f5345c3f377534c4_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/a8142ac4834709d1f5345c3f377534c4.pt
5281351925825e8eee3c3db286ed17a4_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/5281351925825e8eee3c3db286ed17a4.pt
7dc49b3501368993918cad9723cefcc7_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/7dc49b3501368993918cad9723cefcc7.pt
e95d73fe635a0274989009bf920948ec_cfr25.mp4,"A middle-aged individual with fair skin, short dark hair, and a brown and white striped polo shirt is seated in a relaxed posture, resting their arms on a table in a cozy home setting. The person is surrounded by a soft, natural light and a decorative floral arrangement on the wall, with a window and curtains visible in the background.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/e95d73fe635a0274989009bf920948ec.pt
be110571ad98b16449c7c3ce5bcca3f5_cfr25.mp4,"The video shows a young man in his twenties, with short, light brown hair and fair skin, standing in a formal setting, wearing a dark jacket with a high collar and a name tag, as he engages in a conversation, gesturing with his hands. He is standing in front of an ornate, vintage-style chair in a room with subdued lighting, creating a serious and contemplative atmosphere.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/be110571ad98b16449c7c3ce5bcca3f5.pt
52ba6aab3b1a99700700e51c877793d1_cfr25.mp4,"The video shows a single male figure, a middle-aged man with a receding hairline and graying hair, sitting in a dimly lit room with a hint of greenery visible through a window, wearing a striped shirt and suspenders as he appears lost in thought. His serious expression and focused demeanor create a contemplative and introspective atmosphere.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/52ba6aab3b1a99700700e51c877793d1.pt
efd31c202c7e76e126875c93a2e599aa_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/efd31c202c7e76e126875c93a2e599aa.pt
3393e287658302feb581b42833ed67da_cfr25.mp4,"A single man, dressed in a dark pinstripe suit, light blue shirt, and polka-dotted bow tie, sits in a black leather chair in a dimly lit setting with a watermark 'K' in the background, adjusting his glasses and displaying a range of emotions as he interacts with the camera. His features, including his glasses and facial expressions, are the focal point in the otherwise minimalist and dark environment.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/3393e287658302feb581b42833ed67da.pt
ecdaad2e62a4a281c7e54229d1253ea7_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/ecdaad2e62a4a281c7e54229d1253ea7.pt
a4d470d03bd36187ca3f18e509e7053d_cfr25.mp4,"A single police officer, a bald man with a dark skin tone, stands in a warmly lit room, dressed in a dark blue uniform with visible badge and patches, engaged in a serious conversation with another individual whose back is to the camera. The officer's stern expression contrasts with the cozy, personal atmosphere of the room, which is adorned with framed pictures on the walls.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/a4d470d03bd36187ca3f18e509e7053d.pt
783890960ea9bef3a5b669a3c460b2b2_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/783890960ea9bef3a5b669a3c460b2b2.pt
6201094ca4667d0acf7bbce4c267a737_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/6201094ca4667d0acf7bbce4c267a737.pt
529514f8b114ea6279dc59d5e4a07f5a_cfr25.mp4,"A lone man, dressed in Western attire with a wide-brimmed hat and long coat, stands in a dimly lit room, his startled expression frozen in time as he appears to be caught off guard. The room's consistent lighting and setting remain unchanged, emphasizing the man's singular, intense moment of surprise.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/529514f8b114ea6279dc59d5e4a07f5a.pt
eff0b3d28bf1863723b7b19b9a19e0e2_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/eff0b3d28bf1863723b7b19b9a19e0e2.pt
d62fede583f4ee2a3dcf6fcc253b2ce3_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/d62fede583f4ee2a3dcf6fcc253b2ce3.pt
ead08e6d811767e97621cc84cd1d87fc_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/ead08e6d811767e97621cc84cd1d87fc.pt
e1bae054e49aaf010c9f79bd770ea73a_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/e1bae054e49aaf010c9f79bd770ea73a.pt
6fd7c0cf3741e8c27abb2d67c092d10b_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/6fd7c0cf3741e8c27abb2d67c092d10b.pt
cf7ed8f541577e756e1fab03311ee350_cfr25.mp4,"The video shows a single woman, with long, wavy brown hair and fair skin, engaged in a conversation in a professional setting, wearing a dark pinstriped blazer and standing in a neutral-colored office corridor with soft, even lighting.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/cf7ed8f541577e756e1fab03311ee350.pt
015b07429bfb2a9948414f8b5bcd6b8d_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/015b07429bfb2a9948414f8b5bcd6b8d.pt
6a558584253041872182f34d571093b2_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/6a558584253041872182f34d571093b2.pt
6c07c3848d41321f052d062b4571cb4c_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/6c07c3848d41321f052d062b4571cb4c.pt
09e8220c8c65461235e794337fd97830_cfr25.mp4,"A man with dark hair and a mustache sits on a floral-patterned couch, wearing a yellow corduroy jacket over a white shirt and blue sweater vest, looking surprised or confused. He is accompanied by a woman in a red outfit standing in the background, in a casual indoor setting that appears to be a living room.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/09e8220c8c65461235e794337fd97830.pt
a00c9e937991d3c2aeb97db5dbbf8e3c_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/a00c9e937991d3c2aeb97db5dbbf8e3c.pt
eb8372954174125c2e22f947c057e3e4_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/eb8372954174125c2e22f947c057e3e4.pt
5be6cc4b84c7fb9ad1f3d4a3ff9db979_cfr25.mp4,"A lone man, with dark hair and stubble, stands in a dimly lit room, clad in a gray t-shirt, gripping a handgun as he peers out into the blurred green forest through an open wooden door, his intense expression and rigid posture conveying a sense of tension.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/5be6cc4b84c7fb9ad1f3d4a3ff9db979.pt
3b5e4945b8a6531258c7f1052f6ea2fc_cfr25.mp4,"The video shows a young woman in her twenties with long, wavy brown hair and a light skin tone, wearing a plaid shirt and a dark headband, engaged in a conversation or reacting to something in a casual indoor setting with a bookshelf and desk in the background. She is the only person visible in the video, and her expressions and body language convey a sense of engagement and interaction.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/3b5e4945b8a6531258c7f1052f6ea2fc.pt
8f093494b541acc6d3974673d37a4767_cfr25.mp4,"The video shows a single elderly male character, dressed in a houndstooth-patterned blazer and light-colored shirt, standing upright and engaged in a conversation or listening intently in a well-lit, formal room with wooden paneling.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/8f093494b541acc6d3974673d37a4767.pt
d5b4451877cbc26e28418fd4be3655ff_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/d5b4451877cbc26e28418fd4be3655ff.pt
dfb8d7d2743b8738ac6eeaaeeac7bf6c_cfr25.mp4,"The video shows a single person, a woman with voluminous 1980s-inspired blonde hair, wearing a white pinstripe blazer and coral-colored blouse with a bow at the neck, engaged in a lively conversation in a warm and cozy domestic kitchen with wooden cabinets and household items.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/dfb8d7d2743b8738ac6eeaaeeac7bf6c.pt
54f33f442ff96b0af0956e12a3ff9cfc_cfr25.mp4,"The video shows a woman with blonde hair and a fair skin tone, dressed in a dark blazer over a light blue shirt with a dotted pattern, standing outdoors in a rural or semi-rural setting with a vast open landscape behind her. She is engaged in a conversation or listening to someone off-camera, her posture upright and expression neutral, while a partially visible figure in a brown coat stands beside her, amidst a calm and natural atmosphere with clear daytime weather.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/54f33f442ff96b0af0956e12a3ff9cfc.pt
6751273461e5c5b110c4b38d4fe038cd_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/6751273461e5c5b110c4b38d4fe038cd.pt
51200a67d6fd642249c171eaa43a4f58_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/51200a67d6fd642249c171eaa43a4f58.pt
4956fd11a22a73d6483aeaf40cf8312a_cfr25.mp4,"The video shows a single male individual, with short, dark hair and a light skin tone, sitting in the driver's seat of a car, wearing a casual, light-colored shirt and displaying a neutral expression. The car is in motion, with a blurred outdoor environment visible through the window, set against a natural, possibly rural backdrop.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/4956fd11a22a73d6483aeaf40cf8312a.pt
bf535acd0f2dee42b95ed94ce3806817_cfr25.mp4,"The video shows a middle-aged man, likely in his forties or fifties, with gray hair and fair skin, seated in a formal indoor setting with light-colored curtains, dressed in a dark suit, white shirt, and striped tie, engaged in a conversation or interview. He sits with a professional demeanor, his head and shoulders moving slightly as he speaks.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/bf535acd0f2dee42b95ed94ce3806817.pt
fc08751603a9b5b2198125e795f64a29_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/fc08751603a9b5b2198125e795f64a29.pt
7d7be6a7ce8987473fe6f1129719e0b0_cfr25.mp4,"The video shows a single man in his thirties or forties, with dark hair and light skin, standing in a domestic or office setting with a simple decor, wearing a casual buttoned-up shirt, as he engages in an animated conversation with raised and open hands. The room is illuminated by natural light streaming through a window in the background, with partially drawn curtains adding to the casual atmosphere.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/7d7be6a7ce8987473fe6f1129719e0b0.pt
d2ea22be32fac65b29b2a49661b9be92_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/d2ea22be32fac65b29b2a49661b9be92.pt
5aa32813691a9422022754d6be591786_cfr25.mp4,"A middle-aged police officer, dressed in a crisp white uniform with various badges and insignia, stands upright in a dimly lit office or police station, engaged in a serious conversation or giving instructions. The officer's stern expression and professional attire are set against a backdrop of a map and a window with closed blinds, conveying a sense of authority and a controlled environment.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/5aa32813691a9422022754d6be591786.pt
11c8e4dc95b3cf23ae2a2e5e40ef08d7_cfr25.mp4,"The video shows a woman in her middle age, with dark brown hair and a dark sweater, engaged in a conversation at a dimly lit indoor setting, possibly a bar or restaurant, surrounded by several other people in the background who are out of focus. She holds a glass of white wine and appears to be fully engaged in the conversation, her posture upright and her hand gesture indicating her involvement.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/11c8e4dc95b3cf23ae2a2e5e40ef08d7.pt
5c364f87821fcdd66607e0e5bea0a34e_cfr25.mp4,"The video shows a middle-aged man with gray hair, dressed in a light-colored lab coat, green shirt, and dark tie, seated in a calm and professional indoor setting with a wooden paneled wall and a framed picture or map in the background. He is engaged in a conversation or speech, his open mouth and expressive facial features conveying his enthusiasm, as soft natural lighting illuminates the scene.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/5c364f87821fcdd66607e0e5bea0a34e.pt
74fb0bd9b415df55dbb797d6eedbfeb7_cfr25.mp4,"The video shows a single man standing still in a dimly lit, possibly historical setting, dressed in a formal suit with a patterned vest and red tie, his dark hair styled and beard neatly trimmed. He is surrounded by a partially visible background of a room with wooden elements, suggesting a formal or professional gathering, possibly with another person present.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/74fb0bd9b415df55dbb797d6eedbfeb7.pt
bf402d69b3299e92c76702af92720e21_cfr25.mp4,"The video shows a young man with curly brown hair, wearing a patterned button-up shirt over a green t-shirt, engaged in a conversation in a park-like setting with a brick wall and trees in the background, under natural daylight. He stands with a relaxed posture, his head moving slightly as he speaks to another person not visible in the frame.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/bf402d69b3299e92c76702af92720e21.pt
1d675a7c5b7c850c5a226be91cd89d44_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/1d675a7c5b7c850c5a226be91cd89d44.pt
59acc3e99b6fc67cefa0fa0d0893ba2e_cfr25.mp4,"The video shows two people, a man with dark hair and a light skin tone, and a person in a red garment, seated at a table in a dimly lit bar with neon signs, including a ""Budweiser"" sign, engaged in a conversation. The man is leaning forward, attentive, while the person in the red garment is out of view, their back to the camera.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/59acc3e99b6fc67cefa0fa0d0893ba2e.pt
73ab24a436313054320c1d89c7deb788_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/73ab24a436313054320c1d89c7deb788.pt
